"","text","screen_name","user_id","created_at","favourite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"4525","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/659dLVmfeA","Sophie70997","2509083134",2021-03-10 01:51:11,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",0,8,NA,"en"
"4526","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/mYEU2S7gMA","Eva21220","3254542222",2021-03-10 01:51:11,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",2,38,NA,"en"
"4527","@cherubpop Mood i wanted to play again for the first time in like three months to go to his birthday party but I had to study for a test and didn’t have time <U+0001F62D>","tragictrnsistor","1037476544791363584",2021-03-10 01:51:11,1,0,"",345,568,NA,"en"
"4528","@Agustin_Leguix party?","PecamOne","1682041710",2021-03-10 01:51:10,0,0,"",250,382,NA,"en"
"4529","@GOPLeader Call it what it is <U+27A1><U+FE0F> The Republican Party is the party of fear.","Lua_Lavender","1365100135386996742",2021-03-10 01:51:10,0,0,"",10,102,NA,"en"
"4530","Vijayakanth s party heading for disaster premalatha is not captain st this rate will be their last elections. Hope wisdom prevails","VksundaramV","1276908800",2021-03-10 01:51:10,0,0,"chennai",150,124,NA,"en"
"4531","@opieatlaw I worked for one with zero benefits other than a late to the party retirement plan after I was there a year or so.","chetsbabe","28841936",2021-03-10 01:51:10,0,0,"Arkansas ",464,1295,NA,"en"
"4532","@marc31585268 @RB42Dell @BernieSanders You say “Trumps bill” like the house didn’t draft it. He didn’t do shit before, during, or after the passing of that bill. He is the epitome of the Do-Nothing Party. You need to pay more attention<U+0001F923><U+0001F923><U+0001F923>","boltdrip","1271295917568724993",2021-03-10 01:51:08,0,0,"rent free",350,698,NA,"en"
"4533","@ayeshaijazkhan Infamy and lucre are two immediate benefits the PTI has gained from the convoluted and, frankly, shameless way in which a creature named Abul Qadir was inducted into the Party. Exactly how has this man earned the means to pay tens of crores for a Senate seat?","ZafarHilaly","747949338593198081",2021-03-10 01:51:07,0,0,"Karachi, Pakistan",12000,47,NA,"en"
"4534","@latimes @TheCDZ Meghan transformed Harry, the easy-going, one-time Las Vegas party boy into a “neurotic, faux-woke millionaire,”  The Daily Beast reported. A lot of his old mates find both ""a complete pain in the arse”! Not happy she was in the back row in this picture! She wants to be Queen! https://t.co/BlEz9Zu0Rf","amgiov","49447363",2021-03-10 01:51:07,0,0,"",16,48,NA,"en"
"4535","@itisprashanth @mrpaluvets @mkstalin This is a great concern everyone rises against DMK alliance, which I as a DMK supporter think is true and #DMKAlliance should consider to avoid in future. The party head should strictly take action against such miscreants.","Iamwatiam5","1270548753783689216",2021-03-10 01:51:07,1,0,"From my home",11,201,NA,"en"
"4536","@RadioFreeTom @swimmerbr78 The ignorance that the Republican party intentionally nurtured by decimating public education in order to maintain a working class stupid enough to believe any nonsense they are fed.","DinahBoardham","298923064",2021-03-10 01:51:07,0,0,"Los Angeles, CA",265,1311,NA,"en"
"4537","Adding this to the Easter party menu!!
https://t.co/cCxZDSw3Hg","HeadTwitElf","1935937482",2021-03-10 01:51:07,0,0,"",1,1,NA,"en"
"4538","@TomiLahren You can’t be the party of personal responsibility when your guy kills more than 500k Americans!","wallyduck33","2877445791",2021-03-10 01:51:05,0,0,"",85,836,NA,"en"
"4539","Latest: With the Congress' no-confidence motion against the BJP-JJP government set to be taken up in the Haryana Assembly, the ruling BJP-JJP as well as main the opposition party have issued whips to their respective members for their compulsory presence in the House.","kktotlani","282050428",2021-03-10 01:51:05,1,1,"Jaipur",15853,12750,NA,"en"
"4540","DUP's 'twisted, bitter and hateful actions' led me to leave party, says ex-member Spence https://t.co/fgcrYZQw99 I suppose the DUP will call this trolling by ex - member Spence? The DUP have been on about trolling all day on BBC, ITV Telegraph and all the printed media..","marion1100","329380335",2021-03-10 01:51:05,0,0," Now living in Belfast..",59208,64871,NA,"en"
"4541","apex legends in one day;
first game: greetings from tufi
second game: 200ms 30 loss
third game: insta 3rd party :)
fourth game: code net
next game: best randoms in pred lobby :D
nextt game: YES I STILL PLAYING THIS SHIT.
repeat*","foZej_","1223243936942129153",2021-03-10 01:51:04,1,0,"Turkey",228,44,NA,"en"
"4542","@SJofficial SEE YOU AT THE HOUSE PARTY 

<U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499>

#SUPERJUNIOR @SJofficial
#The10thAlbum #HouseParty
#SUPERJUNIOR_TheRenaissance","tortadehuev0","174437330",2021-03-10 01:51:04,0,0,"",125,442,NA,"en"
"4543","One full week of 2 hour song association episodes, a live listening party for the whole “an invitation to the cookout” album, or episodes of song association with surprise guests, or free merch giveaways!! https://t.co/QDtkfHknzo","KeronhicaDesirr","276579443",2021-03-10 01:51:03,0,0,"f10r!d@",791,2246,NA,"en"
"4544","Via @RawStory: Everything Trump touches dies — 'and right now the Republican Party isn't looking good': conservative https://t.co/T4XyM9iSk6 | #politics #trump #corruption","thejoshuablog","15182798",2021-03-10 01:51:03,0,1,"new york city",6544,2815,NA,"en"
"4545","Only vote third party https://t.co/H6XQ3E4v0E","BrendaHazelhur1","928712572471336960",2021-03-10 01:51:02,0,1,"Florida, USA",2306,2948,NA,"en"
"4546","@miskeengyal you seen search party? I ran thru it back in feb","overdraftfee","253762017",2021-03-10 01:51:02,0,0,"rerouting...",773,355,NA,"en"
"4547","@averagelouis @PA_Capitol_Boy @4thofjulystan also it seems a bit petty to me to resign from a party, and particularly an ostensibly left-leaning one, purely because its new elected leadership has a more socialistic philosophy, but your mileage may vary","BrandyFromTX","2871677156",2021-03-10 01:51:01,0,0,"huntington, NY/austin, TX",680,3173,NA,"en"
"4548","@itisprashanth @mkstalin Last 10 years an opposition party was in power, and you r supposedly close with CM and OPS, why couldn't you have sorted this out in the last 10 years ? 
Why r u revealing this ""so called incident"" in the eve of the election?","SkoolRaw","1257576381170380802",2021-03-10 01:51:00,0,0,"",34,758,NA,"en"
"4549","CU Boulder students frustrated, not shocked about Saturday's riot https://t.co/rbnHOJj9cr","foundation_west","816125364225196033",2021-03-10 01:51:00,0,0,"Santa Fe, NM, USA",297,444,NA,"en"
"4550","@gartmartin9 @igorbobic As a person who supports the Democratic Party, you need to support a $15 minimum wage and you need to have a problem with Senate Democrats who do not. It is insanely popular, it has won in states even as Dems have lost. It is more popular than the Democratic Party.","PalpableDisgust","1553447690",2021-03-10 01:50:58,1,0,"518",345,3756,NA,"en"
"4551","The Key Voter Groups Who Could Bolt from Democrats If the ‘Defund the Police’ War Cry Continues https://t.co/BYFbOlsX1D","deenie7940","785867439275905025",2021-03-10 01:50:58,0,1,"Alabama, USA",23795,25338,NA,"en"
"4552","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/VIHHKpYvUy","Lucy13504","2483878598",2021-03-10 01:50:57,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",2,7,NA,"en"
"4553","@AdamKinzinger Unity to me looks like the majority of Americans rejecting the “big lie”, the attempted coup, and aspiring dictators like Trump. It means sticking together regardless of party to insure that our democratic-republic remains intact. Unity means recovering our integrity as a nation.","Anima_Sophia","1102635160594407424",2021-03-10 01:50:57,0,0,"San Luis Obispo, CA",3,137,NA,"en"
"4554","@noplaceforsheep We have been here before.  It’s the Liberal Party core values... they say they are conservative.   

Being able to rape in a traditional sense must be protected at all costs.   

Oh and protect your marginals grip on power on the process https://t.co/8CW4vXNYVA","rodneyheron","281010055",2021-03-10 01:50:56,0,0,"Down Under <U+0001F1E6><U+0001F1FA> ",726,343,NA,"en"
"4555","@PeriwinkleRose3 @TheRickWilson Will it's now the QOP and it's HIS party. Too bad he wont be able to run from prison.","JmarM4","1706621162",2021-03-10 01:50:56,0,0,"Los Angeles, CA",86,258,NA,"en"
"4556","I have a feeling that President Trump won’t run in 2024. He’ll run the party.","MannoiaChris","3296039808",2021-03-10 01:50:54,1,0,"Tampa, FL",3837,4125,NA,"en"
"4557","for the record I really enjoyed doing that if you have any requests, I'll add them (this only contains party members, some of their family and more main antagonists tho I included all of 4, 5 and P5S's antagonists it also doesn't contain any other spinoff characters) https://t.co/wEqjyHsFxh","AbdurrahmanTrad","1019485875363692544",2021-03-10 01:50:53,0,0,"NSW, Australia",238,314,NA,"en"
"4558","@balaku671 @mtgreenee Crazy how the Republican Party on Guam has not denounced this lady or asked her to apologize. I am surprised that nothing has come from the party doesn’t want Independence for Guam.","essej45","830713302116290560",2021-03-10 01:36:41,0,0,"",187,361,NA,"en"
"4559","@mehdirhasan From the party that still tries to cancel the Democratic Party as much as they can.","essej45","830713302116290560",2021-03-10 01:50:52,1,0,"",187,361,NA,"en"
"4560","@Infidels_RiseUp @chilichongoes @websyd ...when a presidents party controls all 3 branches of government that president has more support than he will ever have again. There hasn't been a president in our lifetime who had more opportunities to get things done. It should have been enough.","J_A_Lewis86","294397704",2021-03-10 01:50:52,1,0,"",80,287,NA,"en"
"4561","Remember this Americans ; not one Republican voted for the Rescue Act . Democrats will do what is needed and necessary on their own . Voters in every state will remember which party stepped up at this time of great need in America . Not the Cult of Trump , aka Republicans . No .","George17868851","873344094914965504",2021-03-10 01:50:50,0,0,"Massachusetts, USA",212,505,NA,"en"
"4562","n338 mar2frithuwed

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI/Bittersweet
Party Starters/Whenever You Call/IN THE SUMMER/Turning Up/Kiteo339 mar2frithuwed

REQUEST @arashi5official @MTV #FridayLivestream

Please play ""Turning Up"" by ARASHI","sakirabar5xAR","1329631694949732354",2021-03-10 01:50:45,0,0,"",706,728,NA,"en"
"4563","@britishgirlxrp Lol agreed but I can't wait to party with em at the XRP Moon Party <U+0001F680>","BrentDubovick","1346579778241851393",2021-03-10 01:50:47,0,0,"10th Dimension",13,50,NA,"en"
"4564","@SJofficial SEE YOU ALL AT THE HOUSE PARTY","pogisiyesung","1367636556261904384",2021-03-10 01:47:30,0,0,"Philippines",71,210,NA,"en"
"4565","SEE YOU ALL AT THE HOUSE PARTY

<U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499>

#<U+C288><U+D37C><U+C8FC><U+B2C8><U+C5B4> #SUPERJUNIOR","pogisiyesung","1367636556261904384",2021-03-10 01:50:46,0,0,"Philippines",71,210,NA,"en"
"4566","Now a days School are not educational insitute but a party of Envies and profit seeking organizations...
And children  become a football between Parents and School","AssadGujjar4","1282325817440313344",2021-03-10 01:50:44,0,0,"",4,9,NA,"en"
"4567","@ReichlinMelnick @therecount If they ever said this in an open environment, this is the kind of statement that deserves someone to loudly proclaim liar.  Not a presidential address to congress, but an outright lie by a leader of the minority party.","jpav98","2323124742",2021-03-10 01:50:44,3,0,"",256,180,NA,"en"
"4568","After 271hrs and a ng+ I finally got my entire party fully leveled up to 99 in all of their jobs........ that took way too long. Like three weeks at this point","minghii","1180038794",2021-03-10 01:50:44,5,0,"Montréal, Québec",11287,526,NA,"en"
"4569","@AdamsCumbie Uh, duh, it’s what the astronauts took to space so of course the entire country was patriotically bound to handstand guzzle that sh$t like a freshman at a frat party","colormesheesh","775519985921888256",2021-03-10 01:50:43,3,0,"#Stresscited #BidenHarris ",1384,5002,NA,"en"
"4570","I don't watch like to watch ongoing series but I subscribed to Netflix for LFG only and enjoying it. But Waiting Wednesday with rewatching party
#<U+0E23><U+0E35><U+0E27><U+0E34><U+0E27><U+0E04><U+0E39><U+0E48><U+0E44><U+0E1F><U+0E17><U+0E4C><U+0E44><U+0E1D><U+0E27><U+0E49><U+0E1C><U+0E35>","LoveExoZaintSee","757906729141202944",2021-03-10 01:50:41,2,5,"EXO planet ZaintSee Nation",478,240,NA,"en"
"4571","“it wasn’t until June or so and the beginnings of the discussion on Obamacare where we were really able to cohesively fight back. I think by the spring, you’re dealing with a much more cohesive Republican Party than you are the first couple weeks.”  https://t.co/IV3u4pOZRE","mehdirhasan","130557513",2021-03-10 01:50:41,61,18,"Washington DC",1050449,3251,NA,"en"
"4572","Myanmar Coups Merciless Killings; Another detained NLD party member was murdered in custody again. Arrest people for no reason then kill again!! Myanmar has turned into slaughter under Coup.

RELEASE THE ARRESTED
#Mar9Coup
#WhatsHappeningInMyanmar
#SaveMyanmar https://t.co/eVYs5mR1pq","CORA73069644","1284790546909683712",2021-03-10 01:50:41,0,0,"",124,64,NA,"en"
"4573","@PlayCODMobile Party time<U+0001F973>","ManasChaurasia8","1261283173738205185",2021-03-10 01:50:40,0,0,"",0,14,NA,"en"
"4574","@bbyoffgun @Dynarmin @sugaburst @joonielicious_ @innerchildArya @woobinIover You can't hold a person accountable over your own shortcomings. You nggas throw the word around without actually contemplating what it means. You can only demand accountability where there was something to account for in the first place. In this case, YOU'RE the one erring party.","smilehoya_hope","1105716289878806529",2021-03-10 01:50:39,0,0,"<U+0001F1FA><U+0001F1F2> <U+0001F30D><U+0001F351><U+270A><U+0001F3FE>",304,240,NA,"en"
"4575","@superstarboss1 You do realize the monarchy has been around for over a thousand
years. Our government has been around what 250 years? And the
Republican Party, of which you belong is trying to destroy us. I like
the monarchy, . Your statement was rude and stupid.","diana_dmarsden","914335405427785728",2021-03-10 01:50:39,0,0,"United States",0,26,NA,"en"
